,index,codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
1472,1,3293,Willingen (GER),Men,145.0,0,2019,145,130.0,1.8,7.99,11.7,0,2019-02-15,2019JP3293RLQ,0
1473,40,3232,Oberstdorf (GER),Men,137.0,0,2019,140,120.0,1.8,7.56,10.8,1,2019-02-15,2019JP3232RL,0
1474,38,3119,Willingen (GER),Men,145.0,1,2019,145,130.0,1.8,7.99,11.7,0,2019-02-15,2019JP3119RL,0
1475,127,3071,Oberstdorf (GER),Women,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2019-02-15,2019JP3071RLQ,0
1476,37,3233,Oberstdorf (GER),Men,137.0,0,2019,140,120.0,1.8,7.56,10.8,1,2019-02-16,2019JP3233RL,0
1477,37,3120,Willingen (GER),Men,145.0,0,2019,145,130.0,1.8,7.99,11.7,0,2019-02-16,2019JP3120RL,0
1478,125,3072,Oberstdorf (GER),Women,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2019-02-16,2019JP3072RL,0
1479,35,3121,Willingen (GER),Men,145.0,0,2019,145,130.0,1.8,7.99,11.7,0,2019-02-17,2019JP3121RL,0
1480,122,3073,Oberstdorf (GER),Women,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2019-02-17,2019JP3073RLQ,0
1481,123,3073,Oberstdorf (GER),Women,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2019-02-17,2019JP3073RL,0
1482,17,3186,Innsbruck (AUT),Men,130.0,0,2019,130,120.0,1.8,7.02,9.9,4,2019-02-22,2019JP3186RLQ,0
1483,10,3264,Villach (AUT),Women,98.0,0,2019,98,90.0,2.0,,,3,2019-02-23,2019JP3264RL,0
1484,18,3249,Brotterode (GER),Men,117.0,0,2019,117,105.0,1.8,7.2,8.1,1,2019-02-23,2019JP3249RL,0
1485,20,3248,Brotterode (GER),Women,117.0,0,2019,117,105.0,1.8,7.2,8.1,1,2019-02-23,2019JP3248RL,0
1486,15,3187,Innsbruck (AUT),Men,130.0,0,2019,130,120.0,1.8,7.02,9.9,4,2019-02-23,2019JP3187RL,0
1487,5,3267,Villach (AUT),Men,98.0,0,2019,98,90.0,2.0,,,3,2019-02-24,2019JP3267RL,0
1488,7,3266,Villach (AUT),Women,98.0,0,2019,98,90.0,2.0,,,3,2019-02-24,2019JP3266RL,0
1489,13,3251,Brotterode (GER),Men,117.0,0,2019,117,105.0,1.8,7.2,8.1,1,2019-02-24,2019JP3251RL,0
1490,15,3250,Brotterode (GER),Women,117.0,0,2019,117,105.0,1.8,7.2,8.1,1,2019-02-24,2019JP3250RL,0
1491,13,3188,Innsbruck (AUT),Men,130.0,1,2019,130,120.0,1.8,7.02,9.9,4,2019-02-24,2019JP3188RL,0
1492,11,3189,Seefeld (AUT),Women,109.0,1,2019,109,99.0,2.0,7.0,8.0,4,2019-02-26,2019JP3189RL,0
1493,8,3190,Seefeld (AUT),Women,109.0,0,2019,109,99.0,2.0,7.0,8.0,4,2019-02-27,2019JP3190RLQ,0
1494,9,3190,Seefeld (AUT),Women,109.0,0,2019,109,99.0,2.0,7.0,8.0,4,2019-02-27,2019JP3190RL,0
1495,5,3191,Seefeld (AUT),Men,109.0,0,2019,109,99.0,2.0,7.0,8.0,4,2019-02-28,2019JP3191RLQ,0
1496,4,3192,Seefeld (AUT),Men,109.0,0,2019,109,99.0,2.0,7.0,8.0,4,2019-03-01,2019JP3192RL,0
1497,59,3200,Rena (NOR),Men,139.0,0,2019,139,124.0,1.8,7.56,10.8,1,2019-03-02,2019JP3200RL,0
1498,2,3193,Seefeld (AUT),Mix,109.0,1,2019,109,99.0,2.0,7.0,8.0,4,2019-03-02,2019JP3193RL,0
1499,56,3201,Rena (NOR),Men,139.0,0,2019,139,124.0,1.8,7.56,10.8,1,2019-03-03,2019JP3201RL,0
1500,33,3122,Oslo (NOR),Men,134.0,0,2019,134,120.0,1.8,7.13,9.9,0,2019-03-08,2019JP3122RLQ,0
1501,31,3123,Oslo (NOR),Men,134.0,1,2019,134,120.0,1.8,7.13,9.9,0,2019-03-09,2019JP3123RL,0
1502,121,3074,Oslo (NOR),Women,134.0,0,2019,134,120.0,1.8,7.13,9.9,0,2019-03-09,2019JP3074RLQ,0
1503,30,3124,Oslo (NOR),Men,134.0,0,2019,134,120.0,1.8,7.13,9.9,0,2019-03-10,2019JP3124RL,0
1504,119,3075,Oslo (NOR),Women,134.0,0,2019,134,120.0,1.8,7.13,9.9,0,2019-03-10,2019JP3075RL,0
1505,5,3230,Lillehammer (NOR),Men,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2019-03-11,2019JP3230RLQ,0
1506,117,3076,Lillehammer (NOR),Women,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2019-03-11,2019JP3076RLQ,0
1507,3,3231,Lillehammer (NOR),Men,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2019-03-12,2019JP3231RL,0
1508,115,3077,Lillehammer (NOR),Women,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2019-03-12,2019JP3077RL,0
1509,28,3127,Trondheim (NOR),Men,138.0,0,2019,138,124.0,1.8,7.45,10.8,0,2019-03-13,2019JP3127RLQ,0
1510,113,3078,Trondheim (NOR),Women,138.0,0,2019,138,124.0,1.8,7.45,10.8,0,2019-03-13,2019JP3078RLQ,0
1511,26,3128,Trondheim (NOR),Men,138.0,0,2019,138,124.0,1.8,7.45,10.8,0,2019-03-14,2019JP3128RL,0
1512,111,3079,Trondheim (NOR),Women,138.0,0,2019,138,124.0,1.8,7.45,10.8,0,2019-03-14,2019JP3079RL,0
1513,24,3129,Vikersund (NOR),Men,240.0,0,2019,240,200.0,1.2,8.64,14.4,0,2019-03-15,2019JP3129RLQ,0
1514,8,3270,Zakopane (POL),Men,140.0,0,2019,140,125.0,1.8,7.56,10.8,1,2019-03-16,2019JP3270RL,0
1515,22,3130,Vikersund (NOR),Men,240.0,1,2019,240,200.0,1.2,8.64,14.4,0,2019-03-16,2019JP3130RL,0
1516,108,3081,Nizhny Tagil (RUS),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,0,2019-03-16,2019JP3081RLQ,0
1517,109,3081,Nizhny Tagil (RUS),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,0,2019-03-16,2019JP3081RL,0
1518,5,3271,Zakopane (POL),Men,140.0,0,2019,140,125.0,1.8,7.56,10.8,1,2019-03-17,2019JP3271RL,0
1519,20,3131,Vikersund (NOR),Men,240.0,0,2019,240,200.0,1.2,8.64,14.4,0,2019-03-17,2019JP3131RL,0
1520,106,3082,Nizhny Tagil (RUS),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,0,2019-03-17,2019JP3082RL,0
1521,18,3133,Planica (SLO),Men,240.0,0,2019,240,200.0,1.2,8.64,14.4,0,2019-03-21,2019JP3133RLQ,0
1522,16,3134,Planica (SLO),Men,240.0,0,2019,240,200.0,1.2,8.64,14.4,0,2019-03-22,2019JP3134RL,0
1523,104,3083,Chaikovsky (RUS),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,0,2019-03-22,2019JP3083RLQ,0
1524,50,3214,Chaikovskiy (RUS),Men,102.0,0,2019,140,95.0,2.0,7.0,8.0,1,2019-03-23,2019JP3214RL,0
1525,14,3135,Planica (SLO),Men,240.0,1,2019,240,200.0,1.2,8.64,14.4,0,2019-03-23,2019JP3135RL,0
1526,102,3084,Chaikovsky (RUS),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,0,2019-03-23,2019JP3084RL,0
1527,48,3215,Chaikovskiy (RUS),Men,140.0,0,2019,140,125.0,1.8,7.56,10.8,1,2019-03-24,2019JP3215RL,0
1528,12,3136,Planica (SLO),Men,240.0,0,2019,240,200.0,1.2,8.64,14.4,0,2019-03-24,2019JP3136RL,0
1529,101,3085,Chaikovsky (RUS),Women,140.0,0,2019,140,125.0,1.8,7.56,10.8,0,2019-03-24,2019JP3085RL,0
1530,111,3052,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-05,2020JP3052RL,0
1531,108,3053,Kranj (SLO),Men,109.0,0,2020,109,100.0,1.8,7.0,8.0,1,2019-07-06,2020JP3053RL,0
1532,99,3170,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-13,2020JP3170RL,0
1533,101,3169,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-13,2020JP3169RL,0
1534,94,3172,Schuchinsk (KAZ),Men,140.0,0,2020,125,125.0,1.8,7.56,9.36,1,2019-07-14,2020JP3172RL,0
1535,96,3171,Schuchinsk (KAZ),Women,99.0,0,2020,95,90.0,2.0,5.94,6.3,1,2019-07-14,2020JP3171RL,0
1536,1279,3002,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,2,2019-07-19,2020JP3002RLQ,
1537,1280,3001,Wisla (POL),Men,134.0,1,2020,134,120.0,1.8,7.24,10.8,2,2019-07-20,2020JP3001RL,
1538,1281,3003,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,2,2019-07-21,2020JP3003RL,
1539,1283,3005,Hinterzarten (GER),Women,108.0,0,2020,108,95.0,2.0,7.0,8.4,2,2019-07-26,2020JP3005RLQ,
1540,1284,3005,Hinterzarten (GER),Women,108.0,0,2020,108,95.0,2.0,7.0,8.4,2,2019-07-26,2020JP3005RL,
1541,1282,3004,Hinterzarten (GER),Men,108.0,0,2020,108,95.0,2.0,7.0,8.4,2,2019-07-26,2020JP3004RLQ,
1542,1286,3007,Hinterzarten (GER),Mix,108.0,1,2020,108,95.0,2.0,7.0,8.4,2,2019-07-27,2020JP3007RL,
1543,1285,3006,Hinterzarten (GER),Men,108.0,0,2020,108,95.0,2.0,7.0,8.4,2,2019-07-27,2020JP3006RL,
1544,92,3182,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-08,2020JP3182RL,0
1545,89,3183,Szczyrk (POL),Women,104.0,0,2020,104,95.0,2.0,7.0,8.0,1,2019-08-09,2020JP3183RL,0
1546,1288,3009,Courchevel (FRA),Women,135.0,0,2020,135,125.0,1.8,8.82,12.6,2,2019-08-09,2020JP3009RL,
1547,87,3184,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-10,2020JP3184RL,0
1548,1291,3011,Courchevel (FRA),Men,135.0,0,2020,135,125.0,1.8,8.82,12.6,2,2019-08-10,2020JP3011RL,
1549,1290,3010,Courchevel (FRA),Men,135.0,0,2020,135,125.0,1.8,8.82,12.6,2,2019-08-10,2020JP3010RLQ,
1550,84,3185,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,1,2019-08-11,2020JP3185RL,0
1551,72,3194,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-16,2020JP3194RL,0
1552,1294,3012,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,2,2019-08-16,2020JP3012RLQ,
1553,69,3195,Frenstat od Radhostem (CZE),Men,106.0,0,2020,106,95.0,2.0,7.0,8.0,1,2019-08-17,2020JP3195RL,0
1554,1296,3015,Frenstat (CZE),Women,106.0,0,2020,106,95.0,2.0,7.0,8.0,2,2019-08-17,2020JP3015RLQ,
1555,1297,3013,Zakopane (POL),Men,140.0,1,2020,140,125.0,1.8,7.56,10.8,2,2019-08-17,2020JP3013RL,
1556,1300,3016,Frenstat (CZE),Women,106.0,0,2020,106,95.0,2.0,7.0,8.0,2,2019-08-18,2020JP3016RL,
1557,1299,3014,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,2,2019-08-18,2020JP3014RL,
1558,1301,3018,Hakuba (JPN),Men,131.0,0,2020,131,120.0,1.8,8.82,10.8,2,2019-08-23,2020JP3018RL,
1559,1302,3019,Hakuba (JPN),Men,131.0,0,2020,131,120.0,1.8,8.82,10.8,2,2019-08-24,2020JP3019RL,
1560,106,3066,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-08-31,2020JP3066RL,0
1561,103,3067,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,1,2019-09-01,2020JP3067RL,0
1562,115,3046,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-14,2020JP3046RL,0
1563,118,3044,Lillehammer (NOR),Women,98.0,0,2020,100,90.0,2.0,7.0,8.0,1,2019-09-14,2020JP3044RL,0
1564,112,3047,Lillehammer (NOR),Men,140.0,0,2020,138,123.0,1.8,7.56,9.9,1,2019-09-15,2020JP3047RL,0
1565,79,3187,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3187RL,0
1566,82,3186,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-21,2020JP3186RL,0
1567,74,3189,Stams (AUT),Men,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3189RL,0
1568,76,3188,Stams (AUT),Women,115.0,0,2020,115,105.0,1.8,7.2,10.44,1,2019-09-22,2020JP3188RL,0
1569,122,3038,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-28,2020JP3038RL,0
1570,1312,3030,Hinzenbach (AUT),Men,90.0,0,2020,90,85.0,2.0,4.8,7.0,2,2019-09-28,2020JP3030RLQ,
1571,120,3039,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2019-09-29,2020JP3039RL,0
1572,1314,3031,Hinzenbach (AUT),Men,90.0,0,2020,90,85.0,2.0,4.8,7.0,2,2019-09-29,2020JP3031RL,
1573,1316,3032,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,2,2019-10-04,2020JP3032RLQ,
1574,1317,3033,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,2,2019-10-05,2020JP3033RL,
1575,93,3106,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-22,2020JP3106RLQ,0
1576,91,3107,Wisla (POL),Men,134.0,1,2020,134,120.0,1.8,7.24,10.8,0,2019-11-23,2020JP3107RL,0
1577,89,3108,Wisla (POL),Men,134.0,0,2020,134,120.0,1.8,7.24,10.8,0,2019-11-24,2020JP3108RL,0
1578,87,3109,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-29,2020JP3109RLQ,0
1579,85,3110,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,0,2019-11-30,2020JP3110RL,0
1580,83,3112,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-06,2020JP3112RLQ,0
1581,142,3068,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2019-12-06,2020JP3068RLQ,0
1582,67,3198,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-07,2020JP3198RL,0
1583,81,3113,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-07,2020JP3113RL,0
1584,140,3069,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2019-12-07,2020JP3069RL,0
1585,64,3199,Vikersund (NOR),Men,117.0,0,2020,117,105.0,1.8,7.2,10.44,1,2019-12-08,2020JP3199RL,0
1586,78,3114,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-08,2020JP3114RLQ,0
1587,79,3114,Nizhny Tagil (RUS),Men,134.0,0,2020,134,120.0,1.8,7.24,9.9,0,2019-12-08,2020JP3114RL,0
1588,137,3070,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2019-12-08,2020JP3070RLQ,0
1589,138,3070,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2019-12-08,2020JP3070RL,0
1590,57,3202,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3202RL,0
1591,62,3200,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-13,2020JP3200RL,0
1592,77,3115,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-13,2020JP3115RLQ,0
1593,44,3227,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-14,2020JP3227RL,0
1594,54,3203,Notodden (NOR),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3203RL,0
1595,59,3201,Notodden (NOR),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,1,2019-12-14,2020JP3201RL,0
1596,75,3116,Klingenthal (GER),Men,140.0,1,2020,140,125.0,1.8,7.67,10.8,0,2019-12-14,2020JP3116RL,0
1597,136,3072,Klingenthal (GER),Women,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-14,2020JP3072RL,0
1598,42,3228,Ruka (FIN),Men,142.0,0,2020,142,120.0,1.8,9.54,11.7,1,2019-12-15,2020JP3228RL,0
1599,74,3117,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,0,2019-12-15,2020JP3117RL,0
1600,70,3119,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-21,2020JP3119RL,0
1601,72,3118,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-21,2020JP3118RLQ,0
1602,69,3120,Engelberg (SUI),Men,140.0,0,2020,140,125.0,1.8,7.56,10.44,0,2019-12-22,2020JP3120RL,0
1603,68,3121,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-28,2020JP3121RLQ,0
1604,66,3122,Oberstdorf (GER),Men,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2019-12-29,2020JP3122RL,0
1605,64,3123,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2019-12-31,2020JP3123RLQ,0
1606,62,3124,Garmisch-Partenkirchen (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.44,0,2020-01-01,2020JP3124RL,0
1607,60,3125,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-03,2020JP3125RLQ,0
1608,58,3126,Innsbruck (AUT),Men,130.0,0,2020,130,120.0,1.8,7.02,9.9,0,2020-01-04,2020JP3126RL,0
1609,56,3127,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-05,2020JP3127RLQ,0
1610,54,3128,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,0,2020-01-06,2020JP3128RL,0
1611,52,3130,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-10,2020JP3130RLQ,0
1612,1354,3073,Sapporo (JPN),Women,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-10,2020JP3073RLQ,
1613,13,3257,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,1,2020-01-11,2020JP3257RL,0
1614,50,3131,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-11,2020JP3131RL,0
1615,134,3074,Sapporo (JPN),Women,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-11,2020JP3074RL,0
1616,10,3258,Bischofshofen (AUT),Men,142.0,0,2020,142,125.0,1.8,4.86,10.8,1,2020-01-12,2020JP3258RL,0
1617,47,3132,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-12,2020JP3132RLQ,0
1618,48,3132,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,0,2020-01-12,2020JP3132RL,0
1619,132,3075,Sapporo (JPN),Women,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-12,2020JP3075RLQ,0
1620,133,3075,Sapporo (JPN),Women,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-12,2020JP3075RL,0
1621,131,3076,Zao (JPN),Women,102.0,0,2020,102,95.0,2.0,7.0,8.0,0,2020-01-16,2020JP3076RLQ,0
1622,46,3133,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-17,2020JP3133RLQ,0
1623,129,3077,Zao (JPN),Women,102.0,0,2020,102,95.0,2.0,7.0,8.0,0,2020-01-17,2020JP3077RL,0
1624,17,3245,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2020-01-18,2020JP3245RL,0
1625,21,3225,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-18,2020JP3225RL,0
1626,44,3134,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-18,2020JP3134RL,0
1627,127,3078,Zao (JPN),Women,102.0,1,2020,102,95.0,2.0,7.0,8.0,0,2020-01-18,2020JP3078RL,0
1628,15,3246,Klingenthal (GER),Men,140.0,0,2020,140,125.0,1.8,7.67,10.8,1,2020-01-19,2020JP3246RL,0
1629,19,3226,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,3,2020-01-19,2020JP3226RL,0
1630,42,3135,Titisee-Neustadt (GER),Men,142.0,0,2020,142,125.0,1.8,7.67,10.8,0,2020-01-19,2020JP3135RL,0
1631,124,3079,Zao (JPN),Women,102.0,0,2020,102,95.0,2.0,7.0,8.0,0,2020-01-19,2020JP3079RLQ,0
1632,125,3079,Zao (JPN),Women,102.0,0,2020,102,95.0,2.0,7.0,8.0,0,2020-01-19,2020JP3079RL,0
1633,40,3136,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-24,2020JP3136RLQ,0
1634,123,3080,Rasnov (ROU),Women,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-01-24,2020JP3080RLQ,0
1635,14,3254,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3254RL,0
1636,17,3253,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-25,2020JP3253RL,0
1637,22,3239,Sapporo Okurayama (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,1,2020-01-25,2020JP3239RL,0
1638,52,3204,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-25,2020JP3204RL,0
1639,38,3137,Zakopane (POL),Men,140.0,1,2020,140,125.0,1.8,7.56,10.8,0,2020-01-25,2020JP3137RL,0
1640,121,3081,Rasnov (ROU),Women,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-01-25,2020JP3081RL,0
1641,9,3256,Rastbuechl (GER),Men,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3256RL,0
1642,11,3255,Rastbuechl (GER),Women,78.0,0,2020,78,74.0,2.2,5.14,4.62,3,2020-01-26,2020JP3255RL,0
1643,19,3240,Sapporo Okurayama (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,1,2020-01-26,2020JP3240RL,0
1644,49,3205,Rena (NOR),Women,109.0,0,2020,109,99.0,2.0,7.0,8.0,1,2020-01-26,2020JP3205RL,0
1645,36,3138,Zakopane (POL),Men,140.0,0,2020,140,125.0,1.8,7.56,10.8,0,2020-01-26,2020JP3138RL,0
1646,118,3082,Rasnov (ROU),Women,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-01-26,2020JP3082RLQ,0
1647,119,3082,Rasnov (ROU),Women,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-01-26,2020JP3082RL,0
1648,34,3139,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-01-31,2020JP3139RLQ,0
1649,117,3083,Oberstdorf (GER),Women,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2020-01-31,2020JP3083RLQ,0
1650,4,3281,Planica (SLO),Men,138.0,0,2020,138,125.0,1.8,7.45,9.9,1,2020-02-01,2020JP3281RL,0
1651,32,3140,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-01,2020JP3140RL,0
1652,115,3084,Oberstdorf (GER),Women,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2020-02-01,2020JP3084RL,0
1653,1,3282,Planica (SLO),Men,138.0,0,2020,138,125.0,1.8,7.45,9.9,1,2020-02-02,2020JP3282RL,0
1654,29,3141,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-02,2020JP3141RLQ,0
1655,30,3141,Sapporo (JPN),Men,137.0,0,2020,137,123.0,1.8,7.4,10.8,0,2020-02-02,2020JP3141RL,0
1656,112,3085,Oberstdorf (GER),Women,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2020-02-02,2020JP3085RLQ,0
1657,113,3085,Oberstdorf (GER),Women,137.0,0,2020,137,120.0,1.8,7.56,10.8,0,2020-02-02,2020JP3085RL,0
1658,111,3086,Hinzenbach (AUT),Women,90.0,0,2020,90,85.0,2.0,4.8,7.0,0,2020-02-07,2020JP3086RLQ,0
1659,32,3232,Brotterode (GER),Women,117.0,0,2020,117,105.0,1.8,7.2,8.1,1,2020-02-08,2020JP3232RL,0
1660,35,3231,Brotterode (GER),Men,117.0,0,2020,117,105.0,1.8,7.2,8.1,1,2020-02-08,2020JP3231RL,0
1661,27,3143,Willingen (GER),Men,145.0,0,2020,145,130.0,1.8,7.99,11.7,0,2020-02-08,2020JP3143RLQ,0
1662,28,3143,Willingen (GER),Men,145.0,0,2020,145,130.0,1.8,7.99,11.7,0,2020-02-08,2020JP3143RL,0
1663,109,3087,Hinzenbach (AUT),Women,90.0,0,2020,90,85.0,2.0,4.8,7.0,0,2020-02-08,2020JP3087RL,0
1664,29,3234,Brotterode (GER),Women,117.0,0,2020,117,105.0,1.8,7.2,8.1,1,2020-02-09,2020JP3234RL,0
1665,30,3233,Brotterode (GER),Men,117.0,0,2020,117,105.0,1.8,7.2,8.1,1,2020-02-09,2020JP3233RL,0
1666,106,3088,Hinzenbach (AUT),Women,90.0,0,2020,90,85.0,2.0,4.8,7.0,0,2020-02-09,2020JP3088RLQ,0
1667,107,3088,Hinzenbach (AUT),Women,90.0,0,2020,90,85.0,2.0,4.8,7.0,0,2020-02-09,2020JP3088RL,0
1668,5,3270,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3270RL,0
1669,7,3269,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-15,2020JP3269RL,0
1670,27,3237,"Iron Mountain, MI (USA)",Men,133.0,0,2020,133,120.0,1.8,7.2,9.9,1,2020-02-15,2020JP3237RL,0
1671,25,3146,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-15,2020JP3146RL,0
1672,1,3272,Villach (AUT),Men,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3272RL,0
1673,3,3271,Villach (AUT),Women,98.0,0,2020,98,90.0,2.0,7.0,8.0,3,2020-02-16,2020JP3271RL,0
